facility_id,data_sources,original_ids,last_updated,facility_name,operator_name,address,phone,prefecture,process_tags,daily_capacity,accepted_materials,is_registered,is_certified,is_methane,registration_no,expiration_date,url,description,image_url,latitude,longitude
3911ef6b-3ead-4741-ba60-0cb8b0715178,['registered'],{'registered': '6'},2026-01-06T23:31:50.261935,福岡バイオフードリサイクル株式会社 福岡工場,福岡バイオフードリサイクル株式会社,福岡県福岡市西区大字太郎丸字上割782-1、783、784-1、785-1、786-1、789-1、790-1、791-1,092-834-5885,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,6.0,R12.1.29,,,,33.5952293,130.2418199
ff607794-32ee-4950-a209-b989aa33891c,['registered'],{'registered': '3'},2026-01-06T23:31:50.265413,株式会社環境エイジェンシー 一般廃棄物処理工場,株式会社環境エイジェンシー,福岡県福岡市西区大字太郎丸字上割795番地1、795番地2661番地１,092-807-1499,,['飼料化事業'],,一般廃棄物,True,False,False,3.0,R8.6.29,,,,33.5952293,130.2418199
04e1f9e1-0db1-41d3-8a0d-812bcfaf3435,['syokuri'],{'syokuri': '703'},2026-01-06T23:31:50.268631,ラサ工業株式会社,ラサ工業株式会社,福岡県筑後市羽犬塚322-2,0942-52-8000,福岡県,[],,プラントメーカー,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,33.2147569,130.4989008
037441c9-d351-40d3-92fe-54657bf0828e,['syokuri'],{'syokuri': '611'},2026-01-06T23:31:50.272719,株式会社アメニティいわき,株式会社アメニティいわき,福島県いわき市小名浜君ヶ塚町5-9,0246-54-2838,福島県,[],,収集運搬業他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.9585604,140.9015679
3067c34a-a12d-455f-892f-ad1c2b84fe3f,['registered'],{'registered': '1'},2026-01-06T23:31:50.276299,株式会社辰巳屋 宝坂工場,株式会社辰巳屋,福島県東白川郡矢祭町大字宝坂字広平11-1,0247-46-2234,,['肥料化事業'],,"産業廃棄物, 有価物",True,False,False,1.0,R9.3.14,,,,36.8668352,140.4490983
50e7688b-99f6-45cb-8b4c-dd7708a34a17,['registered'],{'registered': '5'},2026-01-06T23:31:50.279656,株式会社東日本興産 バイオマスリサイクルセンター,株式会社東日本興産,福島県福島市山田字南音坊5番5，5番6，8番，9番,024-546-6810,,['肥料化事業'],,"一般廃棄物, 産業廃棄物, 有価物",True,False,False,5.0,R11.9.14,,,,37.7016529,140.3957993
cb383136-3cae-45f9-91d0-e037c4c91363,['certified'],{'certified': '4'},2026-01-06T23:31:50.283092,株式会社東日本興産 / バイオマスリサイクルセン / ター,株式会社東日本興産,福島県福島市山田字南音坊 5番5、5番6、8番、9番,,,['肥料化'],,,False,True,False,4.0,,,食品関連事業者: 株式会社いちい / 収集先: 福島県 ：福島市、川俣 / 町、桑折町,,37.7016529,140.3957993
246dc1fd-358e-43f3-9241-ef86c213a1e2,"['registered', 'syokuri']","{'registered': '2', 'syokuri': '434'}",2026-01-06T23:31:50.289047,平和物産 堆肥化施設三風,株式会社平和物産,福島県須賀川市小倉字牡丹平135番地23,0248-79-3451,福島県,"['肥料化', '肥料化事業']",,"一般廃棄物, 産業廃棄物, 有価物 / 食品リサイクラー",True,False,False,2.0,R8.3.29,http://www.heiwa-sanpu.sakura.ne.jp/,【 生ごみは、地球の大切な宝物。 】 福島県内を中心に、生ごみリサイクルを通して健康的で豊かな地域社会づくりを目指します。 ＝ 地域資源の循環で社会に貢献致します ＝,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,37.2839359,140.4842448
3b9ebffd-eaf7-4e34-960e-122ebf5b9092,['syokuri'],{'syokuri': '1048'},2026-01-06T23:31:50.294953,株式会社ナチュラルエナジ－ジャパン,株式会社ナチュラルエナジ－ジャパン,秋田県秋田市向浜1丁目3-7,018-866-9313,秋田県,['メタン化'],,食品リサイクラー,False,False,False,,,https://nej.co.jp/,当施設は、日立造船WTMシステム（生ごみの無希釈二相循環式メタン発酵システム）を採用し、生ごみや食品廃棄物の有機性廃棄物を希釈水を用いず、高速メタン発酵させることにより、発生したバイオガスを電気エネルギーとして再資源化するシステムとなっています。 発電電気は、再生可能エネルギーの固定価格買取制度により電力会社へ売電しています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,39.728146,140.0649918
3edf96ff-b209-4ed2-929e-51012537a4c1,['registered'],{'registered': '1'},2026-01-06T23:31:50.298578,株式会社ナチュラルエナジージャパン 秋田メタン発酵ガス化バイオマス発電施設,株式会社ナチュラルエナジージャパン,"秋田県秋田市向浜一丁目１番186,187,201,202",018-866-9313,,['メタン化事業'],,,True,False,False,1.0,R11.3.27,,,,39.7291884,140.0736761
98385a17-6315-4fce-8cf4-6d6d985f3831,['syokuri'],{'syokuri': '442'},2026-01-06T23:31:50.304594,リプロテック株式会社,リプロテック株式会社,群馬県前橋市富士見町赤城山1204-115,027-288-5181,群馬県,['肥料化'],,食品リサイクラー,False,False,False,,,https://reprotec.co.jp/,弊社は一般、産業廃棄物中間処理業を行っております。主とするものは動植物性残渣の飼料、肥料化です。飼料は、飼料メーカー様、畜産農家様（牛、豚、鶏、魚）などに販売しております。肥料は、ホームセンター様、耕作農家様や関連会社の農業生産法人ドクターグリーンなどに販売しております。よろしくお願い致します。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.4957489,139.1067392
de7beac1-a6fe-460a-8d1c-7be617e2e600,['registered'],{'registered': '3'},2026-01-06T23:31:50.308990,有限会社半藤油脂 本社工場,有限会社半藤油脂,群馬県太田市石原町295番地の1,0276-46-1627,,['油脂化事業'],,"産業廃棄物, 有価物",True,False,False,3.0,R11.3.15,,,,36.2987879,139.3990973
e8a5d300-9da5-40f8-9896-ce0468ab4bf7,"['registered', 'certified']","{'registered': '4', 'certified': '7'}",2026-01-06T23:31:50.313182,有限会社高尾商店 千代田営業所（館林エコフィードセンター）,有限会社高尾商店,群馬県邑楽郡千代田町大字舞木字横根原3113番8及び3113番9,0276-62-2019,,"['飼料化事業', '飼料化']",,"一般廃棄物, 産業廃棄物, 有価物",True,True,False,4.0,R8.8.31,,食品関連事業者: ワタミ株式会社 / 収集先: 埼玉県：比企郡滑川町 / 食品関連事業者: 株式会社カスミ / 収集先: 群馬県：邑楽郡大泉町,,36.2190076,139.4288095
8f20a5ea-bd41-42f1-8d23-1606257c450d,['syokuri'],{'syokuri': '469'},2026-01-06T23:31:50.316669,有限会社高尾商店,有限会社高尾商店,群馬県邑楽郡千代田町舞木3113-9,0276-52-8819,群馬県,['飼料化'],,食品リサイクラー,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.2320482,139.4532859
a74948b3-c8a0-4d99-81ce-1a55db43a58c,['syokuri'],{'syokuri': '607'},2026-01-06T23:31:50.320048,株式会社岡田製作所,株式会社岡田製作所,群馬県館林市近藤町318-2,0276-74-3838,群馬県,[],,プラントメーカー,False,False,False,,,http://www.okadass.com/,蓄糞・食品残渣・汚泥等、有機性資源の堆肥化プラント事業をメインに総合リサイクルプラント事業を展開しております。堆肥化の第一人者として創業65年以上の経験で培ってきた確かなノウハウを生かしながら、お客様のニーズに合わせてプラント全体の設計、施工、管理から機械の開発、設計、製造、アフターサービスまで手掛けております。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.2358524,139.5042487
f05586a9-a6e9-460b-b4a7-1817c21291d8,['registered'],{'registered': '5'},2026-01-06T23:31:50.323755,株式会社百姓倶楽部 高品質堆肥製造施設,株式会社百姓倶楽部,茨城県下妻市大木1028番地の1,0296-44-0880,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,5.0,R9.10.10,,,,36.2226289,139.950325
fd2f95b7-7b5d-4571-9a56-bab656c8b955,"['certified', 'syokuri']","{'certified': '5', 'syokuri': '437'}",2026-01-06T23:31:50.327154,株式会社むかしの堆肥 / 下妻堆肥センター,株式会社むかしの堆肥,茨城県下妻市黒駒1084-1,0296-44-8455,茨城県,['肥料化'],,食品リサイクラー,False,True,False,5.0,,http://www.yunan.co.jp/taihi/,食品関連事業者: ユニー株式会社 / 収集先: 栃木県 ：宇都宮市 / 米・果樹園・野菜農家を営む多くの組合員、近隣農家に毎年約6000トンの堆肥を販売しております。今まで以上に喜んで使っていただけるよう安全で扱いやすい良質な堆肥作りを目指し、日々思考錯誤を繰り返しております。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.2230075,139.9378714
b80f85ac-9505-477d-8066-6c13b345bf03,['registered'],{'registered': '3'},2026-01-06T23:31:50.331050,株式会社むかしの堆肥 下妻堆肥センター,株式会社むかしの堆肥,茨城県下妻市黒駒1084番地の1、1088番地の1,0296-44-8455,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,3.0,R11.12.19,,,,36.2229811,139.9378664
2dc5ae4f-ade2-4cdf-b19f-f3cc3a29bc80,['methane'],{'methane': '14'},2026-01-06T23:31:50.334649,神立資源リサイクルセンターバイオプラント,日立セメント(株),茨城県土浦市東中貫町6-8,,茨城県,['湿式中温'],135.9,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: PFI事業（BTO方式）,,36.1194917,140.2143838
6f7ac930-c03a-49f0-b80f-3690561ad992,['registered'],{'registered': '10'},2026-01-06T23:31:50.338529,日立セメント株式会社 神立資源リサイクルセンターバイオプラント,日立セメント株式会社,茨城県土浦市東中貫町6番9、6番10、6番11、6番12、6番13、6番14,0294-22-2111,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,10.0,R11.1.23,,,,36.1207091,140.2152031
c901daaa-ec57-427f-bac6-0931393e147b,['registered'],{'registered': '4'},2026-01-06T23:31:50.342382,有限会社八王子中村物産 本社工場,有限会社八王子中村物産,茨城県坂東市長谷2847番地5、2847番地8、2847番地9、2847番地16,0297-35-1267,,['飼料化事業'],,"産業廃棄物, 有価物",True,False,False,4.0,R7.11.13,,,,36.021217,139.87027
a0a7e83d-9975-4473-bf93-03531a83164c,['registered'],{'registered': '11'},2026-01-06T23:31:50.346783,有限会社鬼澤商事 本社工場,有限会社鬼澤商事,茨城県小美玉市柴高849番地2、849番地3、850番地1、850番地2、850番地3、850番地4、850番地5、851番地1、852番地1、852番地2、855番地1、856番地、873番地2、874番地、875番地1、887番地12,0299-48-2656,,['肥料化事業'],,産業廃棄物,True,False,False,11.0,R11.6.26,,,,36.2263062,140.3685398
83d4c5af-76a8-4577-b94b-b0ff317b89ba,['syokuri'],{'syokuri': '1189'},2026-01-06T23:31:50.350188,三友機器株式会社,三友機器株式会社,茨城県牛久市中央5丁目7-8,029-886-9704,茨城県,[],,プラントメーカー,False,False,False,,,https://www.sanyu-kiki.co.jp/,弊社（三友機器株式会社）では、有機性廃棄物の再資源化を目的とした、急速発酵堆肥化装置 【コンポ富士】の販売を行っております。 機械設計～機器製造～機器設置～アフターサービスまで一貫して自社で取り組み全国各地でご愛用いただいております。 コンポ富士の他に、脱臭設備・造粒設備・乾燥設備・混合設備・自動搬送設備・非常発電設備等、様々な施工実績と事例がございます。 ホームページにも施工事例を掲載していますので、一度確認いただけると幸いです。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,35.9785978,140.1420351
b7fc984e-62ba-4adc-bc8c-cb7dafd9ec24,['registered'],{'registered': '7'},2026-01-06T23:31:50.353933,有限会社コイケ 本社工場,有限会社コイケ,茨城県神栖市砂山1357番地18、49、87、88,0479-46-4333,,['飼料化事業'],,有価物,True,False,False,7.0,R10.3.11,,,,35.8659083,140.7162336
c1a70889-17e7-48f1-b556-f4c87b7aba7d,['syokuri'],{'syokuri': '1282'},2026-01-06T23:31:50.357156,株式会社伊東商事,株式会社伊東商事,茨城県稻敷郡阿見町実穀1269-20,029-843-8181,茨城県,[],,収集運搬業他,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.0009902,140.1933658
ae81f7e2-acd7-4009-bf60-b9c4af27083c,['methane'],{'methane': '39'},2026-01-06T23:31:50.360590,新上五島町クリーンセンター,新上五島町,長崎県南松浦郡新上五島町鯛ノ浦郷5-170,,長崎県,['湿式中温'],0.1,事業系生ごみ,False,False,True,,,,事業方式: 公設公営方式,,32.9386393,129.1077094
49cbf205-430c-4b68-bdc4-b3c736d6f70d,['registered'],{'registered': '1'},2026-01-06T23:31:50.364513,有限会社野口 大村工場,有限会社野口,長崎県大村市東大村二丁目1576番2、1576番3、1652番4、1652番5、1652番6、1652番8、1652番9、1654番7、1654番10,095-887-5288,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,1.0,R10.3.6,,,,32.9286788,129.99277
00bf553d-b8c3-4621-ad89-e253cdb884e1,"['registered', 'syokuri']","{'registered': '2', 'syokuri': '459'}",2026-01-06T23:31:50.368238,平木工業株式会社 本社工場,平木工業株式会社,長崎県長崎市三京町2842番地1,095-850-5000,長崎県,"['肥料化', '飼料化事業', '肥料化事業', '飼料化']",,"一般廃棄物, 産業廃棄物 / 食品リサイクラー",True,False,False,2.0,R8.3.30,http://www.hiraki-gp.co.jp/,弊社は、「資源の活用や資質の向上により循環型社会の構築に寄与する。」を基本理念とし、廃棄物処理の適正会員運用と廃棄物の再資源化を積極的に推進することを目標として、すべての環境や資源にPLUS ONEを提案できる事業者を目指しています。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,32.8481144,129.7604081
32076e56-0e01-4795-810e-5a39959c3010,['syokuri'],{'syokuri': '1281'},2026-01-06T23:31:50.371731,有限会社長崎油脂産業,有限会社長崎油脂産業,長崎県長崎市西海町字チンダ4721-10,095-801-3948,長崎県,['油脂化'],,収集運搬業他,False,False,False,,,,長崎県、佐賀県の飲食店等から出る使用済み天ぷら油を回収し、リサイクルしています。廃食用油は産業廃棄物であることから、適正に加工・精製し、畜産飼料原料・化石燃料の代替燃料に生まれ変わります。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,32.8616229,129.7860891
ecb5e12e-8db2-4540-86c8-fa7569f32e8e,['syokuri'],{'syokuri': '684'},2026-01-06T23:31:50.375227,株式会社モキ製作所,株式会社モキ製作所,長野県千曲市内川96,026-275-2116,長野県,[],,プラントメーカー,False,False,False,,,https://www.moki-ss.co.jp/,「破袋分別機」「廃プラ洗浄機」「缶詰分別機」をはじめとする『分離職人シリーズ』を製造・販売しております 破袋分別機はパック食品を中身とパッケージに素早く分けることが出来、高い分離精度を誇ります 全国の食品リサイクル工場様、食品工場様に採用いただき活躍しております お客様の用途に合わせて1台毎に手造りで開発しており、用途に合わせたご提案が可能です 破袋分別機と廃プラ洗浄脱水機は ＭＯＫＩ にお任せ下さい,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,36.5042936,138.1430955
8023420b-b9bb-4f44-97ae-07e439f270bb,['registered'],{'registered': '3'},2026-01-06T23:31:50.378976,有限会社グリーンパワー 本社工場,有限会社グリーンパワー,長野県千曲市大字森字西貫ノ木1641番1,026-273-2324,,['飼料化事業'],,"産業廃棄物, 有価物",True,False,False,3.0,R8.11.15,,,,36.523127,138.156466
6665823e-cb32-4b04-b1dd-6ec221364597,['methane'],{'methane': '25'},2026-01-06T23:31:50.382185,浅麓汚泥再生処理センター,浅麓環境施設組合（小諸市・佐久市(浅科地区)・軽井沢町・御代田町）,長野県小諸市甲1845,,長野県,['湿式中温'],175.0,"家庭系生ごみ, 事業系生ごみ",False,False,True,,,,事業方式: 公設公営方式,,36.3162084,138.4268039
17b41b3e-7de3-42c1-aa4d-837d302fbf1d,['registered'],{'registered': '4'},2026-01-06T23:31:50.385423,直富商事株式会社 苦桃工場,直富商事株式会社,長野県長野市七二会丁2736番3,026-222-1880,,['飼料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,4.0,R10.2.12,,,,36.6302931,138.0710692
c33a6261-478d-4fb5-b192-fb79d9f36af8,['certified'],{'certified': '41'},2026-01-06T23:31:50.388704,農業生産法人 有限会社 金 / 丸物産 金井きのこ園 松代 / 堆肥場,農業生産法人有限会社金丸物 / 産金井きのこ園,長野県長野市松代町大室字 中の島１８６１番,,,['肥料化'],,,False,True,False,41.0,,,食品関連事業者: 株式会社カネスエ / 収集先: 愛知県：あま市、豊田市,,36.5933519,138.2244268
3f153f02-c758-4e47-8b8b-54690ab4b680,['certified'],{'certified': '23'},2026-01-06T23:31:50.391854,有限会社いいだ有機 / 飯田市堆肥センター,有限会社いいだ有機,長野県飯田市下久堅下虎岩 317番地19,,,['肥料化'],,,False,True,False,23.0,,,食品関連事業者: ユニー株式会社 / 収集先: 長野県 ：飯田市,,35.4937039,137.8775825
798f2b44-49e3-4ec2-8387-192a3938b4bf,['registered'],{'registered': '3'},2026-01-06T23:31:50.395541,株式会社木村牧場 本社工場,株式会社木村牧場,青森県つがる市木造丸山竹鼻118番地5、118番地6、125番地112、148番地,0173-26-4177,,"['飼料化事業', '肥料化事業']",,"産業廃棄物, 有価物",True,False,False,3.0,R9.10.17,,,,40.8329147,140.2972571
e1463934-0792-48f8-81ae-ecb4baf0124e,['syokuri'],{'syokuri': '1186'},2026-01-06T23:31:50.398973,県南環境保全センタ－株式会社,県南環境保全センタ－株式会社,青森県十和田市大字三本木字野崎40-370,0176-22-2061,青森県,"['肥料化', 'メタン化']",,食品リサイクラー,False,False,False,,,https://www.kkhozen.co.jp/,近隣地域から排出された、生ごみや野菜くずといった食品廃棄物を始めとした有機性廃棄物をメタン発酵させることにより、発生した可燃性のバイオガスを燃焼させることによって、発生した可燃性のバイオガスで電力発電をし、再生可能エネルギーを作り出しています。また発酵残渣(消化液)は固液分離し、固相部は自社で運転する堆肥化施設で堆肥となり、農地還元のリサイクルループを推進しています。廃棄物を地域資源として有効活用し、新たなステージを築いていきます。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,40.6158331,141.2590268
3d57c2fd-8a77-4ecf-ae18-5d8ce9175e3f,['registered'],{'registered': '4'},2026-01-06T23:31:50.402808,県南環境保全センター株式会社バイオガスエネルギーとわだ（B-GET）,県南環境保全センター株式会社,青森県十和田市大字相坂下夕川原221番、221番2,0176-51-0381,,['メタン化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,4.0,R8.11.16,,,,40.6126011,141.2069318
457d8100-be55-4c9c-82c1-bf671c549ff1,['syokuri'],{'syokuri': '477'},2026-01-06T23:31:50.406244,東名興産株式会社,東名興産株式会社,静岡県浜松市北区引佐町金指748番地,053-542-2311,静岡県,['肥料化'],,食品リサイクラー,False,False,False,,,http://www.toumei.gr.jp/,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,34.8278754,137.6854918
f2b7574d-0d23-4070-82b4-58139d829daa,['registered'],{'registered': '9'},2026-01-06T23:31:50.410326,,環境のミカタ株式会社,静岡県藤枝市高柳字堂下2254番1、2254番2、2255番、2256番,054-637-0053,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,9.0,R12.4.6,,,,34.8497479,138.2667279
73950795-45c7-4f82-8c56-1ba10c6e0173,['registered'],{'registered': '8'},2026-01-06T23:31:50.413861,平金産業株式会社 静岡工場,平金産業株式会社,静岡県静岡市駿河区豊田二丁目9番17号,054-286-0288,,"['飼料化事業', '肥料化事業']",,有価物,True,False,False,8.0,R8.2.27,,,,34.9669872,138.4143675
84b4bcc2-264c-4ae2-9b32-9fd4a125f33a,['registered'],{'registered': '5'},2026-01-06T23:31:50.417263,株式会社パブリック 三豊オーガニックステーション,株式会社パブリック,香川県三豊市高瀬町佐股乙356番２、乙356番６、乙356番７、乙356番８,0875-57-1300,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,5.0,R12.2.12,,,,34.1531943,133.7299656
cc3b62a0-46aa-4de4-a020-fa023dc79645,['registered'],{'registered': '2'},2026-01-06T23:31:50.420713,株式会社塵芥センタージンカイ・グリーンファクトリ 塩江工場,株式会社塵芥センター,香川県高松市塩江町安原上字上生山1356番,087-886-3040,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,2.0,R9.10.17,,,,34.1855827,134.0722578
83f64e4a-5fee-4383-983a-26845434735a,['registered'],{'registered': '3'},2026-01-06T23:31:50.425808,株式会社MCS 中間処理場,株式会社MCS,香川県高松市西植田町字廣間6882番1、6883番1,087-888-8866,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,3.0,R10.9.16,,,,34.2261892,134.0817686
27dd7575-da9a-40e1-bb79-ed8f5953f39d,['methane'],{'methane': '36'},2026-01-06T23:31:50.430350,メタン発酵施設,(株)ちよだ製作所,香川県高松市香南町西庄941番地5,,香川県,['湿式中温'],6.0,事業系生ごみ,False,False,True,,,,事業方式: 民設民営方式,,34.2404769,133.9906394
a18ced18-26ee-4334-abb5-cc25d748c899,['registered'],{'registered': '2'},2026-01-06T23:31:50.435119,公益財団法人高知県魚さい加工公社 魚腸骨資源化施設,公益財団法人高知県魚さい加工公社,高知県高知市神田字治国谷1646番1,088-805-1660,,"['飼料化事業', '油脂化事業']",,"一般廃棄物, 産業廃棄物",True,False,False,2.0,R10.6.19,,,,33.5425491,133.5089013
7ac46947-be60-4a4c-a493-d2dc08259f86,['registered'],{'registered': '1'},2026-01-06T23:31:50.440366,有限会社山陰エコシステム 本社工場,有限会社山陰エコシステム,鳥取県境港市中海干拓地452、453、455番地,0859-47-5700,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,1.0,R11.4.26,,,,35.5025881,133.2158682
aac211b5-d5a9-4a6e-bc2c-1463c81edc77,['registered'],{'registered': '2'},2026-01-06T23:31:50.444334,株式会社錦海化成 本社工場,株式会社錦海化成,鳥取県境港市昭和町7番地3,0859-44-6623,,"['飼料化事業', '肥料化事業']",,"一般廃棄物, 産業廃棄物",True,False,False,2.0,R8.9.23,,,,35.5441774,133.2528418
9139f2e0-6b89-4bed-8b77-650452b8edb9,['registered'],{'registered': '1'},2026-01-06T23:31:50.448246,有限会社そおリサイクルセンター 松山有機工場,有限会社そおリサイクルセンター,鹿児島県志布志市松山町尾野見字大段1977番、1977番1、1977番2、1977番3、1973番3、1973番4、1973番5、1974番、1975番1、1975番4、1978番、2023番3、2024番2、2025番1、2025番3,099-471-6050,,['肥料化事業'],,"一般廃棄物, 産業廃棄物",True,False,False,1.0,R9.12.13,,,,31.5452719,131.1048991
79cf3418-97eb-416a-bf7a-400a0007042a,['syokuri'],{'syokuri': '458'},2026-01-06T23:31:50.451586,有限会社そおリサイクルセンター,有限会社そおリサイクルセンター,鹿児島県曽於郡大崎町菱田1218-48,099-471-6050,鹿児島県,['肥料化'],,食品リサイクラー,False,False,False,,,http://www.gomizero.info/,弊社は一般廃棄物の収集運搬及び中間処理を主な業務としております。地域のみなさんや自治体との連携により、有機肥料の生産・販売、自社農園での有機農産物づくりなど環型社会の実現に取り組んでいます。,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,31.4382868,131.0385757
bf419530-5585-4d98-84d4-4498b99bad60,['syokuri'],{'syokuri': '702'},2026-01-06T23:31:50.455563,株式会社新興エコ,株式会社新興エコ,鹿児島県鹿児島市南栄5丁目10-14,099-204-9826,鹿児島県,['肥料化'],,食品リサイクラー,False,False,False,,,,,https://syokuri.jp/top/wp-content/themes/zsr-1/img/logo-header.png,31.5084546,130.5184751
