id,name,address,phone,type,latitude,longitude
H0639,岡崎ニューグランドホテル,愛知県岡崎市康生町５１５番地３３,0564-21-5111,hotel,34.9558534,137.1612314
H0644,ザ クラウンパレス新阪急高知,高知県高知市本町４丁目２番５０号,088-873-1111,hotel,33.5579414,133.5337283
H0645,ハイランドリゾートホテル＆スパ,山梨県富士吉田市新西原５の６の１,0555-22-1000,hotel,35.4886164,138.7824231
H0646,新阪急ホテルアネックス,大阪府大阪市北区芝田１丁目８番１号,06-6372-5101,hotel,34.7068777,135.4974645
H0647,シェラトン都ホテル大阪,大阪府大阪市天王寺区上本町６丁目１番５５号,06-773-1111,hotel,34.665579,135.5209248
H0648,ホテルアンビエント伊豆高原,静岡県伊東市富戸字先原１３１７の４３７,0557-51-1666,hotel,34.8947909,139.1190183
H0649,ホテルグランドプラザ浦島,宮城県栗原市築館字下宮野町下１８,0228-22-4155,hotel,38.7550113,141.0226838
H0650,石巻グランドホテル,宮城県石巻市千石町２の１０,0225-93-8111,hotel,38.433748,141.3076243
H0651,ＡＮＡインターコンチネンタルホテル東京,東京都港区赤坂１丁目１２番３３号,03-3505-1111,hotel,35.6680715,139.741093
H0652,観音崎京急ホテル,神奈川県横須賀市走水２丁目１１５７番２,0468-41-2200,hotel,35.2611765,139.7378169
H0653,金沢東急ホテル,石川県金沢市香林坊２丁目１番１号,076-231-2411,hotel,36.5626219,136.6531812
H0654,秋保リゾートホテルクレセント,宮城県仙台市太白区秋保町湯元字行沢１の２,022-397-3111,hotel,38.2280983,140.7191089
H0655,サイプレスホテル 名古屋駅前,愛知県名古屋市中村区名駅２の３５の２４,052-571-2221,hotel,35.1746608,136.8823015
H0656,北国グランドホテル,北海道利尻郡利尻富士町鴛泊字栄町９３,01638-2-1362,hotel,45.2435239,141.216544
H0657,東京ベイ舞浜ホテルファーストリゾート,千葉県浦安市舞浜１の６,047-355-1111,hotel,35.6319075,139.8735232
H0658,セントラルホテル鴨島,徳島県麻植郡鴨島町鴨島４７１の２,0883-24-8989,hotel,34.0738048,134.3576656
H0659,北ビワコホテル グラツィエ,滋賀県長浜市港町４の１７,0749-62-7777,hotel,35.3740142,136.2639072
H0660,ホテルニューオータニ大阪,大阪府大阪市中央区城見１の４の１,06-6941-3214,hotel,34.6908711,135.5330094
H0663,奈良ロイヤルホテル,奈良県奈良市法華寺町２５４－１,0742-34-1131,hotel,34.6871715,135.8052873
H0664,ホテルニューヨコスカ,神奈川県横須賀市本町１丁目１２番地,046-820-1111,hotel,35.2815484,139.6670674
H0666,レンブラントホテル厚木,神奈川県厚木市中町２丁目１３番１号,046-221-0001,hotel,35.4430656,139.3653942
H0667,福島ビューホテル,福島県福島市太田町１３番７３号,0245-31-1111,hotel,37.7547252,140.4573372
H0669,ホテルグランヴィア広島,広島県広島市南区松原町１番５号,082-262-1111,hotel,34.3989415,132.4754498
H0670,オリエンタルホテル福岡 博多ステーション,福岡県福岡市博多区博多駅中央街４－２３,092-461-0111,hotel,33.5905711,130.4218021
H0673,プラザオーサカ,大阪府大阪市淀川区新北野１丁目９番１５号,06-6303-1000,hotel,34.7169498,135.4807879
H0674,ホテルサンルート青森,青森県青森市新町１の９の８,017-775-2321,hotel,40.8276404,140.7379052
H0676,根室グランドホテル,北海道根室市大正町２の２,0153-24-6611,hotel,43.3287084,145.5860875
H0677,ホテルアイリス,秋田県由利本荘市肴町５,0184-24-5115,hotel,39.3907236,140.0420314
H0678,品川プリンスホテル Nタワー,東京都港区高輪４丁目１０番３０号,03-3442-1111,hotel,35.627534,139.7366216
H0679,山口グランドホテル,山口県山口市小郡黄金町1-1,083-972-7777,hotel,34.0922347,131.3980939
H0683,ホテルクリスタルパレス長寿荘,茨城県ひたちなか市大平１丁目２２番１号,0292-73-7711,hotel,36.3839273,140.5388645
H0684,ホテルグランヴィア和歌山,和歌山県和歌山市友田町５丁目１８番地,073-425-3333,hotel,34.2329656,135.1905828
H0686,新潟グランドホテル,新潟県新潟市中央区下大川前通三ノ町２２３０,025-228-6111,hotel,37.9216169,139.0525494
H0687,ホテル武志山荘,島根県出雲市今市町２０４１の４,0853-21-1111,hotel,35.3630374,132.7655926
H0688,ANAクラウンプラザホテル京都,京都府京都市中京区堀川通二条下ル土橋町１０番地,075-231-1155,hotel,35.0127445,135.752945
H0689,大垣フォーラムホテル,岐阜県大垣市万石２の３１,0584-81-4171,hotel,35.3623608,136.6504265
H0690,ホテルメトロポリタン秋田,秋田県秋田市中通７丁目２番１号,018-831-2222,hotel,39.7178486,140.1287682
H0692,埼玉グランドホテル深谷,埼玉県深谷市西島町１丁目１番１３号,048-571-2111,hotel,36.1912134,139.2841151
H0693,アートホテルズ旭川,北海道旭川市七条通６丁目２９番地２－４,0166-25-8811,hotel,43.7726788,142.3598133
H0694,ホテルセンチュリーイカヤ,新潟県上越市中央１の２の７,025-545-3111,hotel,37.1716761,138.242903
H0695,ホテル甘露の森,北海道虻田郡ニセコ町字ニセコ４１５,0136-58-3121,hotel,42.846204,140.6229882
H0696,釧路センチュリーキャッスルホテル,北海道釧路市大川町２の５,0154-43-2111,hotel,42.9804669,144.3874163
H0699,ホテルニュー江刺,岩手県奥州市江刺区南大通り４の１,0197-35-6101,hotel,38.3545251,140.8706365
H0700,立山国際ホテル,富山県富山市原４５番地,076-481-1111,hotel,36.5781818,137.4158118
H0701,富山地鉄ホテル,富山県富山市桜町１の１の１,076-442-6611,hotel,36.7003938,137.2143102
H0702,福井パレスホテル,福井県福井市順化１の５の１８,0776-23-3800,hotel,36.063658,136.2155977
H0703,ホテルサンルート堺,大阪府堺市少林寺町西１の１の１,072-232-0303,hotel,34.5732282,135.4684591
H0704,ホテルニューオータニ高岡,富山県高岡市新横町１,0766-26-1111,hotel,36.744421,137.0165947
H0705,ホテルニュー長崎,長崎県長崎市大黒町１４の５,095-826-8000,hotel,32.7513779,129.8717227
H0708,フレックスホテル,三重県松阪市中央町３６の１８,0598-52-0800,hotel,34.579487,136.5399592
H0709,川越東武ホテル,埼玉県川越市脇田町２９番地１号,049-225-0111,hotel,35.9104185,139.481169
H0710,ホテルクラウンパレス浜松,静岡県浜松市中区板屋町１１０番地１７号,053-452-5111,hotel,34.7060039,137.7348067
H0711,旧軽井沢ホテル音羽ノ森,長野県北佐久郡軽井沢町大字軽井沢１３２３の９８０,0267-42-7711,hotel,36.35168100000001,138.6361904
H0712,ホテル・アゴーラ大阪守口,大阪府守口市河原町１０番５号,06-6994-1111,hotel,34.7348317,135.5671208
H0714,ヒルトン大阪,大阪府大阪市北区梅田１丁目８番８号,06-6347-7111,hotel,34.6999395,135.4959883
H0715,名古屋東急ホテル,愛知県名古屋市中区栄４の６の８,052-251-2411,hotel,35.1686001,136.9136014
H0716,シェラトン・グランデ・トーキョーベイ・ホテル,千葉県浦安市舞浜１番地９,047-355-5555,hotel,35.6269288,139.8769072
H0717,ホテルオークラ東京ベイ,千葉県浦安市舞浜１の８,047-355-3333,hotel,35.6262919,139.8740072
H0718,パレスホテル大宮,埼玉県さいたま市大宮区桜木町１丁目７番５号,048-647-3300,hotel,35.9052385,139.6195496
H0720,ホテルアナガ,兵庫県南あわじ市阿那賀１１０９,0799-39-1111,hotel,34.2717229,134.6650499
H0721,ホテルメトロポリタン仙台,宮城県仙台市青葉区中央１の１の１,022-268-2525,hotel,38.2581411,140.881271
H0723,ＡＮＡクラウンプラザホテル神戸,兵庫県神戸市中央区北野町１丁目１番,078-291-1121,hotel,34.70005370000001,135.1931805
H0724,嬬恋プリンスホテル,群馬県吾妻郡嬬恋村大字三原字上野1449番地78号,0279-97-4111,hotel,36.5497317,138.5437358
H0725,アパホテル＆リゾート（妙高高源）,新潟県中頚城郡妙高村桶海１０９０,0255-82-4111,hotel,36.9025393,138.2517417
H0726,プラザホテル下関,山口県下関市岬之町１１の１０,083-223-3333,hotel,33.9515116,130.936034
H0730,札幌ビューホテル大通公園,北海道札幌市中央区大通西８丁目１,011-261-0111,hotel,43.058829,141.3449531
H0731,ロイヤルパークホテル,東京都中央区日本橋蛎殻町２丁目１番１号,03-3667-1111,hotel,35.6840436,139.7841991
H0732,ヒルトン東京ベイ,千葉県浦安市舞浜１の８,047-355-5000,hotel,35.6262919,139.8740072
H0734,八王子ホテルニューグランド,東京都八王子市大和田町６丁目１番６号,0426-45-0015,hotel,35.6627613,139.3475966
H0736,ホテル城ケ倉,青森県青森市大字荒川字南荒川山国有林253、254林班イ、ロ外,017-738-0658,hotel,40.65598480000001,140.8344335
H0737,ホテル・ヘリテイジ,埼玉県熊谷市小江川２２８,048-536-1212,hotel,36.0933108,139.3402932
H0738,津山鶴山ホテル,岡山県津山市東新町１１４番地４号,0868-25-2121,hotel,35.0633237,134.0198115
H0739,ハミルトンホテル上総,千葉県君津市中野４の６の２８,0439-54-3030,hotel,35.3339679,139.892357
H0740,オークラホテル丸亀,香川県丸亀市富士見町３丁目３番５０号,0877-23-2222,hotel,34.3067789,133.7951055
H0743,伊良湖リゾート＆コンベンションホテル,愛知県田原市伊良湖町宮下2822-2,0531-35-1500,hotel,34.5901973,137.0282613
H0745,ソラリア西鉄ホテル福岡,福岡県福岡市中央区天神２の２の４３,092-752-5555,hotel,33.5885884,130.3996649
H0748,尾道国際ホテル,広島県尾道市新浜１丁目１３番６号,0848-25-5931,hotel,34.4006716,133.1810354
H0749,シルクホテル アネックス,長野県飯田市錦町１の１,0265-23-8383,hotel,35.521237,137.8240733
H0750,東京第一ホテル米沢,山形県米沢市中央１の１３の３,0238-24-0411,hotel,37.9147072,140.1101242
H0751,HOTEL PLUMM,神奈川県横浜市西区北幸２丁目９番１号,045-314-3111,hotel,35.4665492,139.6159243
H0753,甲府富士屋ホテル,山梨県甲府市湯村３の２の３０,055-253-8111,hotel,35.68090189999999,138.5470196
H0754,ＡＮＡクラウンプラザホテル成田,千葉県成田市堀之内６８番地,0476-33-1311,hotel,35.7873624,140.3710093
H0756,郡山ビューホテルアネックス,福島県郡山市中町１０の１０,024-939-1111,hotel,37.397931,140.3840795
H0757,ヒルトン名古屋,愛知県名古屋市中区栄１の３の３,052-212-1111,hotel,35.16737120000001,136.8937119
H0759,ホテル日航福岡,福岡県福岡市博多区博多駅前２の１８の２５,092-482-1111,hotel,33.5913947,130.4173264
H0761,倉敷シーサイドホテル,岡山県倉敷市児島塩生２７６７の２１,086-475-1616,hotel,34.4744016,133.7610287
H0762,ロイヤルオークホテル,滋賀県大津市萱野浦２３番１号,077-543-0111,hotel,34.98843859999999,135.9102098
H0764,センチュリープラザホテル,徳島県徳島市南昭和町１丁目４６番１号,088-655-3333,hotel,34.0563391,134.5545336
H0766,ザ・プリンス京都宝ヶ池,京都府京都市左京区岩倉幡枝町１０９２－２,075-712-1111,hotel,35.0631856,135.7810931
H0767,軽井沢プリンスホテルウエスト,長野県北佐久郡軽井沢町軽井沢字矢ケ崎山１０１６の８７,0267-42-1111,hotel,36.3343028,138.6504586
H0768,湯沢グランドホテル,秋田県湯沢市材木町１の１の１,0183-72-3030,hotel,39.1630155,140.490799
H0769,ホテルオークラ神戸,兵庫県神戸市中央区波止場町２の１,078-333-0111,hotel,34.6840218,135.1885827
H0772,びわ湖大津プリンスホテル,滋賀県大津市におの浜４丁目７番７号,077-521-1111,hotel,35.0037189,135.8893355
H0773,一萬里ホテルゴールデンセンチュリー,長野県佐久市大字中込３１５０番地１号,0267-63-3355,hotel,36.2549615,138.4791075
H0774,ホテルスプリングス幕張,千葉県千葉市美浜区ひび野１丁目１１番地,043-296-3111,hotel,35.650692,140.0450788
H0775,仙台国際ホテル,宮城県仙台市青葉区中央４の６の１,022-268-1111,hotel,38.2568895,140.8778192
H0780,ホテルマロウド筑波,茨城県土浦市城北町２の２４,0298-22-3000,hotel,36.0851365,140.204479
H0784,ブリーズベイホテル,神奈川県横浜市中区花咲町１の２２の２,045-253-5555,hotel,35.4488195,139.6309077
H0785,ホテルブエナビスタ,長野県松本市本庄１の２の１,0263-37-0111,hotel,36.2278922,137.9679876
H0788,ホテルニューオウミ,滋賀県近江八幡市鷹飼町１４８１番地,0748-36-6666,hotel,35.1244002,136.1029143
H0791,ホテルハマツ,福島県郡山市虎丸町３番１８号,024-935-1111,hotel,37.3990314,140.3756786
H0794,新富良野プリンスホテル,北海道富良野市字中御料,0167-22-1111,hotel,43.3243787,142.3348437
H0795,都ホテル 四日市,三重県四日市市安島１丁目３番３８号,0593-52-4131,hotel,34.9681205,136.6159418
H0796,ホテル青森,青森県青森市堤町１の１の２３,017-775-4141,hotel,40.8251782,140.7557285
H0798,プレミアホテル－ＴＳＵＢＡＫＩ－札幌,北海道札幌市豊平区豊平４条１丁目１番１号,011-821-1111,hotel,43.0543544,141.3653945
H0799,雫石プリンスホテル,岩手県岩手郡雫石町西根栗木平１５２の３,019-693-1111,hotel,39.7764134,140.930259
H0800,リーガロイヤルホテル新居浜,愛媛県新居浜市前田町６番９号,0897-37-1121,hotel,33.9567736,133.2668334
H0801,ホテルセンチュリーヒルズ,福岡県朝倉市板屋１－１,0946-24-1122,hotel,33.4243796,130.6992077
H0802,リゾートパーク・ホテルオニコウベ,宮城県大崎市鳴子温泉鬼首字大清水２６－１７,0229-86-2011,hotel,38.7887361,140.6361665
H0803,大船渡プラザホテル,岩手県大船渡市大船渡町字茶屋前７番地８,0192-26-3131,hotel,39.0620822,141.7216221
H0804,ホテルラングウッド,東京都荒川区東日暮里５丁目５０番５号,03-3803-1234,hotel,35.7279444,139.7727777
H0807,ホテル川久,和歌山県西牟婁郡白浜町３７４５,0739-42-2661,hotel,33.6781397,135.3481896
H0809,ホテル ザ・マンハッタン,千葉県千葉市美浜区ひび野２の１０の１,043-275-1111,hotel,35.6452548,140.0409866
H0811,新横浜グレイスホテル,神奈川県横浜市港北区新横浜３の６の１５,045-474-5111,hotel,35.5088133,139.6185538
H0813,ホテル椿山荘東京,東京都文京区関口2丁目10番8号,03-3943-1111,hotel,35.7117259,139.7245917
H0818,ホテルニューナガノ,長野県長野市南千歳町828番地,026-227-7200,hotel,36.6451736,138.1881645
H0819,上越サンプラザホテル,新潟県上越市新光町１－５－５,0255-22-3611,hotel,37.1516776,138.2383012
H0822,ＡＮＡクラウンプラザホテル金沢,石川県金沢市昭和町１６番３号,076-224-6111,hotel,36.5766396,136.6485418
